,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
10,0.20816733067728954,0.5642933049946866,0.9999999999999999,0.05595401597232819,0.06704951109731493,0.02542111606266992,0.06578947368421052,0.18642501482738172,281500.0,0,0,0,1,0
11,0.20816733067728954,0.5642933049946866,0.9999999999999999,0.08904318632687319,0.11640540121061618,0.04206956472995319,0.12039473684210526,0.1910732265761852,241800.0,0,0,0,1,0
12,0.20816733067728954,0.5642933049946866,0.9999999999999999,0.06330433897960222,0.07325779916188112,0.030690322038173717,0.07664473684210527,0.1775906539220149,213500.0,0,0,0,1,0
13,0.20816733067728954,0.5632306057385765,0.9999999999999999,0.017650948674907165,0.029334161105075276,0.009585470444799462,0.028289473684210524,0.14990827712721205,191300.0,0,0,0,1,0
14,0.20816733067728954,0.5642933049946866,0.9999999999999999,0.06717025281041762,0.09684929380723266,0.033885478853106867,0.10164473684210526,0.09770899711728116,159200.0,0,0,0,1,0
15,0.20816733067728954,0.5642933049946866,0.9607843137254901,0.028434813571392235,0.04361322365357753,0.019451217803189553,0.04309210526315789,0.11207431621632806,140000.0,0,0,0,1,0
16,0.20717131474103567,0.5642933049946866,0.9999999999999999,0.04995167607711481,0.05354648455688345,0.022141876173659574,0.05411184210526315,0.15690128412021903,152500.0,0,0,0,1,0
17,0.20717131474103567,0.5642933049946866,0.9999999999999999,0.031181647082761076,0.04516529566971908,0.018077860926595475,0.04950657894736842,0.11174328629949933,155500.0,0,0,0,1,0
18,0.20816733067728954,0.5632306057385765,0.9607843137254901,0.05689506078640826,0.07030886233121217,0.02766333137139494,0.06858552631578947,0.10283996082812653,158700.0,0,0,0,1,0
19,0.20717131474103567,0.5632306057385765,0.9999999999999999,0.0381758990793021,0.045941331677789854,0.01925502396367611,0.044901315789473685,0.14506006813699124,162900.0,0,0,0,1,0
20,0.20717131474103567,0.5642933049946866,0.7647058823529411,0.01904979907421537,0.02824771069377619,0.011379242691779479,0.026973684210526313,0.059164701176535495,147500.0,0,0,0,1,0
21,0.20717131474103567,0.5642933049946866,0.8039215686274509,0.041634874612136934,0.05665062858916654,0.02595364219849211,0.05986842105263158,0.08369539730486478,159800.0,0,0,0,1,0
22,0.20717131474103567,0.5632306057385765,0.9999999999999999,0.061905488580294016,0.0836566816700295,0.028364023655371506,0.07828947368421052,0.08448848981393361,113900.0,0,0,0,1,0
23,0.20717131474103567,0.5632306057385765,0.9999999999999999,0.042881123149702424,0.05199441254074189,0.023823537655203342,0.053125,0.11590874608626091,99700.0,0,0,0,1,0
24,0.20717131474103567,0.5632306057385765,0.9999999999999999,0.05651355613205148,0.06751513270215738,0.028111774433139943,0.06907894736842105,0.14483248506917146,132600.0,0,0,0,1,0
25,0.20617529880478003,0.5642933049946866,0.7843137254901961,0.013556132051477694,0.018780071395312743,0.008800695086745705,0.019243421052631576,0.131301637218797,107500.0,0,0,0,1,0
26,0.20617529880478003,0.5642933049946866,0.9411764705882353,0.02868915000763009,0.037560142790625486,0.016928725580873903,0.03898026315789473,0.13515675645853165,93800.0,0,0,0,1,0
27,0.20617529880478003,0.5642933049946866,0.9999999999999999,0.04822218831069739,0.06503181747633091,0.030802432803609968,0.0649671052631579,0.09021254879243046,105500.0,0,0,0,1,0
28,0.20617529880478003,0.5632306057385765,0.9607843137254901,0.05290197873747393,0.07605152879093591,0.03161523585302278,0.07746710526315789,0.07879201666183916,108900.0,0,0,0,1,0
29,0.20617529880478003,0.5632306057385765,0.9999999999999999,0.01849025891449209,0.024522737855036475,0.0109868550127526,0.025164473684210525,0.08190231858870912,132000.0,0,0,0,1,0
30,0.20617529880478003,0.5632306057385765,0.9411764705882353,0.04867999389592553,0.06906720471829894,0.024103814568793968,0.06184210526315789,0.0984469179735452,122300.0,0,0,0,1,0
31,0.20617529880478003,0.5632306057385765,0.9999999999999999,0.0547077674347627,0.0743442495731802,0.03265226043330811,0.07220394736842105,0.10079860967434932,115200.0,0,0,0,1,0
32,0.20717131474103567,0.5632306057385765,0.9215686274509803,0.04883259575766825,0.06316933105696104,0.028672328260321196,0.05476973684210526,0.08944704210976401,110400.0,0,0,0,1,0
33,0.20717131474103567,0.5621679064824656,0.9411764705882353,0.04204181291011751,0.05649542138755239,0.02104879621065613,0.053782894736842106,0.06035089171183847,104900.0,0,0,0,1,0
34,0.20717131474103567,0.5621679064824656,0.9803921568627451,0.06772979297014091,0.08877851932329661,0.03517475265562375,0.08782894736842105,0.15381856801975147,109700.0,0,0,0,1,0
35,0.20717131474103567,0.5621679064824656,0.9411764705882353,0.030851009715651863,0.04345801645196338,0.015891701000588582,0.04309210526315789,0.06801285499510352,97200.0,0,0,0,1,0
36,0.20717131474103567,0.5621679064824656,0.9215686274509803,0.04567882394831884,0.0667390966940866,0.02757924829731775,0.061184210526315785,0.041192535275375516,104500.0,0,0,0,1,0
37,0.20617529880478003,0.5621679064824656,0.9999999999999999,0.03837936822829239,0.06022039422629211,0.025168866840438352,0.06595394736842106,0.06278534089184978,103900.0,0,0,0,1,0
38,0.20816733067728954,0.5621679064824656,0.9999999999999999,0.03733658883971718,0.05090796212944281,0.01922699627231705,0.050493421052631576,0.20552130315443928,191400.0,0,0,0,1,0
39,0.20816733067728954,0.5621679064824656,0.9999999999999999,0.06180375400579887,0.11066273475089244,0.03851004792735222,0.11414473684210526,0.1441290464959104,176000.0,0,0,0,1,0
40,0.20816733067728954,0.5621679064824656,0.9999999999999999,0.04229614934635536,0.0647214030731026,0.026430112951596176,0.06463815789473684,0.11019848002096523,155400.0,0,0,0,1,0
41,0.20816733067728954,0.5621679064824656,0.9803921568627451,0.023755023144615695,0.04795902529877387,0.014406233358558255,0.040625,0.054157873684500896,150000.0,0,0,0,1,0
42,0.20816733067728954,0.5632306057385765,0.9411764705882353,0.01808332061651152,0.031041440322830977,0.012864710333809804,0.03075657894736842,0.036213293609743305,118800.0,0,0,0,1,0
43,0.20816733067728954,0.5632306057385765,0.9999999999999999,0.024111094155348692,0.031041440322830977,0.013004848790605119,0.032236842105263154,0.23892084247113837,188800.0,0,0,0,1,0
44,0.20816733067728954,0.5621679064824656,0.9999999999999999,0.03664988046187497,0.04795902529877387,0.01841419322290423,0.04769736842105263,0.17328036854664075,184400.0,0,0,0,1,0
45,0.20816733067728954,0.5621679064824656,0.9999999999999999,0.04206724655374129,0.06487661027471675,0.02003979932172987,0.0625,0.1501289637384312,182300.0,0,0,0,1,0
46,0.20816733067728954,0.5621679064824656,0.9607843137254901,0.02856198178951116,0.04966630451652957,0.01718097480310547,0.04967105263157894,0.10524682418173543,142500.0,0,0,0,1,0
47,0.20717131474103567,0.5611052072263547,0.8235294117647058,0.02556081184190447,0.04811423250038802,0.015555368704279829,0.0412828947368421,0.08516434256079226,137500.0,0,0,0,1,0
48,0.20816733067728954,0.5611052072263547,0.7647058823529411,0.015819726333994606,0.029954989911531896,0.011771630370806358,0.025986842105263155,0.031082329898897948,187500.0,0,0,0,1,0
49,0.20717131474103567,0.5611052072263547,0.7647058823529411,0.02400935958085355,0.057892286202079785,0.01953530087726674,0.05756578947368421,0.08793671811423291,112500.0,0,0,0,1,0
50,0.20717131474103567,0.5611052072263547,0.39215686274509803,0.022737677399664275,0.06999844792798386,0.020516270074833937,0.07171052631578947,0.02909615039792554,171900.0,0,0,0,1,0
51,0.20717131474103567,0.5611052072263547,0.8235294117647058,0.04745917900198383,0.07046406953282633,0.029653297457888392,0.06661184210526315,0.06928180300961366,93800.0,0,0,0,1,0
52,0.20717131474103567,0.5611052072263547,0.7843137254901961,0.08187089882496566,0.13208132857364582,0.054822164298326745,0.11809210526315789,0.04213045337305693,97500.0,0,0,0,1,0
53,0.20717131474103567,0.5611052072263547,0.9999999999999999,0.041405971819522866,0.07046406953282633,0.03248409428515373,0.06546052631578947,0.05155790954607524,104200.0,0,0,0,1,0
54,0.20617529880478003,0.5611052072263547,0.9999999999999999,0.029706495752581514,0.03616327797609809,0.019563328568625804,0.03799342105263158,0.076543771810044,87500.0,0,0,0,1,0
55,0.20617529880478003,0.5611052072263547,0.9999999999999999,0.023983925937229766,0.03740493558901133,0.016059867148742957,0.03585526315789474,0.06285430545785577,83100.0,0,0,0,1,0
56,0.20617529880478003,0.5611052072263547,0.9999999999999999,0.031435983518998935,0.044389259661648306,0.017349140951259844,0.04226973684210526,0.06936456048882085,87500.0,0,0,0,1,0
57,0.20617529880478003,0.5611052072263547,0.9999999999999999,0.0378198280685691,0.051683998137513586,0.020320076235320495,0.03980263157894737,0.0218824567936994,85300.0,0,0,0,1,0
58,0.20617529880478003,0.5611052072263547,0.9999999999999999,0.035225596418942975,0.05261524134719851,0.03001765744555621,0.04967105263157894,0.049461386739493254,80300.0,0,0,0,1,0
59,0.20517928286852438,0.5611052072263547,0.0196078431372549,0.003967648405310545,0.0063634952661803515,0.0025505199136747103,0.009046052631578948,0.14224631384394698,60000.0,0,0,0,1,0
60,0.20517928286852438,0.5621679064824656,0.9999999999999999,0.02846024721501602,0.032438305137358375,0.015443257938843578,0.030427631578947366,0.19951448945531786,75700.0,0,0,0,1,0
61,0.20517928286852438,0.5611052072263547,0.9411764705882353,0.003382674601963477,0.004190594443582183,0.0023262983828022084,0.0034539473684210525,0.3874705176480325,75000.0,0,0,0,1,0
62,0.20517928286852438,0.5600425079702447,0.9607843137254901,0.01927870186682944,0.029178953903461122,0.010482356568289471,0.019736842105263157,0.027668583881601636,86100.0,0,0,0,1,0
63,0.2041832669322705,0.5600425079702447,0.9999999999999999,0.03107991250826593,0.036473692379326406,0.014518344123994506,0.02582236842105263,0.04766141156673702,76100.0,0,0,0,1,0
64,0.2041832669322705,0.5600425079702447,0.9215686274509803,0.021008189633246858,0.02793729629054788,0.010902771938675412,0.021546052631578945,0.14440490475993434,73500.0,0,0,0,1,0
65,0.2041832669322705,0.5600425079702447,0.9999999999999999,0.025637112772775826,0.03212789073413007,0.016844642506796716,0.030427631578947366,0.045985572612791556,78400.0,0,0,0,1,0
66,0.2041832669322705,0.5600425079702447,0.9215686274509803,0.03695508418536039,0.05463293496818253,0.022001737716864263,0.05427631578947368,0.021082467828029958,84400.0,0,0,0,1,0
67,0.20517928286852438,0.5589798087141338,0.9999999999999999,0.02606948471438018,0.037560142790625486,0.013705541074581686,0.023848684210526314,0.14548075198962773,81300.0,0,0,0,1,0
68,0.2041832669322705,0.5600425079702447,0.9999999999999999,0.01449717686555776,0.016607170572714575,0.007595504358306006,0.013157894736842106,0.09321940387029144,85000.0,0,0,0,1,0
69,0.20517928286852438,0.5600425079702447,0.8823529411764706,0.07118876850297573,0.09964302343628745,0.05101039827349421,0.10016447368421053,0.03312368105267513,129200.0,0,0,0,1,0
70,0.20517928286852438,0.5600425079702447,0.49019607843137253,0.019482171015819724,0.023281080242123234,0.010902771938675412,0.020559210526315787,0.08772292795961437,82500.0,0,0,0,1,0
71,0.20517928286852438,0.5600425079702447,0.8823529411764706,0.02372958950099191,0.0457861244761757,0.016228033296897336,0.04523026315789473,0.015772196245569026,95200.0,0,0,0,1,0
72,0.20517928286852438,0.5600425079702447,0.9411764705882353,0.021415127931227424,0.031351854726059294,0.015611424086997953,0.024671052631578944,0.08621260396408327,75000.0,0,0,0,1,0
73,0.20517928286852438,0.5600425079702447,0.8823529411764706,0.00025433643623785544,0.0003104144032283098,0.00042041537038594126,0.0008223684210526315,0.0,67500.0,0,0,0,1,0
74,0.20517928286852438,0.5600425079702447,0.37254901960784315,0.021186225138613356,0.02467794505665063,0.00804394742005101,0.021546052631578945,0.13676363084647108,137500.0,0,0,0,1,0
75,0.20617529880478003,0.5600425079702447,0.3137254901960784,0.03141054987537515,0.07139531274251126,0.021273017741528632,0.071875,0.029254768899739325,177500.0,0,0,0,1,0
76,0.20617529880478003,0.5600425079702447,0.6862745098039215,0.0740627702324635,0.08691603290392674,0.034558143445724374,0.08338815789473684,0.134239527730652,102100.0,0,0,0,1,0
77,0.20617529880478003,0.5600425079702447,0.35294117647058826,0.030647540566661576,0.03740493558901133,0.020123882395807056,0.033717105263157895,0.04215114274285872,108300.0,0,0,0,1,0
78,0.20517928286852438,0.5600425079702447,0.43137254901960786,0.044330840836258205,0.057737079000465624,0.029457103618374954,0.053125,0.020875574130012002,112500.0,0,0,0,1,0
79,0.20617529880478003,0.5589798087141338,0.7254901960784313,0.01734574495142174,0.027006053080862954,0.0095574427534404,0.025164473684210525,0.10423994151804804,131300.0,0,0,0,1,0
80,0.20617529880478003,0.5600425079702447,0.3137254901960784,0.02344981942113027,0.04454446686326246,0.01698478096359203,0.047203947368421054,0.06897146246258673,162500.0,0,0,0,1,0
81,0.20717131474103567,0.5600425079702447,0.9999999999999999,0.005290197873747393,0.008381188887164364,0.005044984444631295,0.008881578947368421,0.045985572612791556,112500.0,0,0,0,1,0
82,0.20617529880478003,0.5600425079702447,0.9999999999999999,0.008596571544839515,0.014744684153344715,0.005521455197735363,0.013980263157894737,0.07040592543551123,112500.0,0,0,0,1,0
83,0.20617529880478003,0.5600425079702447,0.9999999999999999,0.009766519151533648,0.025143566661493092,0.009613498136158525,0.025164473684210525,0.021213500503441333,137500.0,0,0,0,1,0
84,0.20617529880478003,0.5600425079702447,0.6666666666666666,0.024060226868101123,0.02824771069377619,0.013004848790605119,0.027467105263157893,0.09026772044523525,118800.0,0,0,0,1,0
85,0.20617529880478003,0.5600425079702447,0.9999999999999999,0.019609339233938653,0.02188421542759584,0.010482356568289471,0.018585526315789472,0.13161197776582395,98200.0,0,0,0,1,0
86,0.20717131474103567,0.5600425079702447,0.7647058823529411,0.022330739101683705,0.06968803352475555,0.016228033296897336,0.062171052631578946,0.03290299444145599,118800.0,0,0,0,1,0
87,0.20717131474103567,0.5600425079702447,0.1764705882352941,0.022203570883564776,0.0537016917584976,0.015219036407971075,0.05394736842105263,0.017937683618156994,162500.0,0,0,0,1,0
88,0.20717131474103567,0.5589798087141338,0.1764705882352941,0.0026196652932499107,0.006208288064566196,0.0034193783458056556,0.0060855263157894735,0.03257196452462724,137500.0,0,0,0,1,0
90,0.20717131474103567,0.5589798087141338,0.29411764705882354,0.025230174474795256,0.06053080862952041,0.022338070013173016,0.05921052631578947,0.1099226217569413,162500.0,0,0,0,1,0
91,0.20617529880478003,0.5589798087141338,0.9999999999999999,0.005417366091866321,0.013192612137203167,0.02525294991451554,0.014144736842105264,0.02530309926759631,137500.0,0,0,0,1,0
92,0.20617529880478003,0.5589798087141338,0.9999999999999999,0.0023907625006358408,0.004501008846810492,0.005269205975503797,0.005263157894736842,0.01724803795809713,162500.0,0,0,0,1,0
93,0.20717131474103567,0.5579171094580229,0.5098039215686274,0.026781626735846175,0.05354648455688345,0.02003979932172987,0.049342105263157895,0.14727383070578343,187500.0,0,0,0,1,0
94,0.20717131474103567,0.5589798087141338,0.7450980392156862,0.043567831527544634,0.09638367220239019,0.03710866335939909,0.07648026315789473,0.09295044206286811,179200.0,0,0,0,1,0
95,0.20816733067728954,0.5589798087141338,0.6862745098039215,0.1354850195839056,0.3841378239950334,0.0971439782505115,0.3817434210526316,0.10411580529923727,130000.0,0,0,0,1,0
96,0.20816733067728954,0.5611052072263547,0.588235294117647,0.11684215880767078,0.20627037094521186,0.05731662882928333,0.19375,0.16100467579757521,183800.0,0,0,0,1,0
97,0.20816733067728954,0.5600425079702447,0.5490196078431372,0.008469403326720587,0.016296756169486264,0.005577510580453488,0.014638157894736843,0.10388132577481692,125000.0,0,0,0,1,0
98,0.20816733067728954,0.5611052072263547,0.411764705882353,0.0935958085355308,0.1968027316467484,0.056643964236665824,0.20526315789473684,0.049557937131901625,170000.0,0,0,0,1,0
99,0.20816733067728954,0.5611052072263547,0.7058823529411764,0.0923495599979653,0.16808939934812975,0.05143081364388015,0.16085526315789475,0.1455497165556337,193100.0,0,0,0,1,0
100,0.2091633466135452,0.5600425079702447,0.5490196078431372,0.11836817742509792,0.2191525686791867,0.06449171781720339,0.20526315789473684,0.1373291402877202,257800.0,0,0,0,1,0
101,0.2091633466135452,0.5600425079702447,0.5294117647058824,0.1476168675924513,0.24848672978426198,0.07175088987920065,0.24588815789473684,0.1874318974910691,273400.0,0,0,0,1,0
102,0.2091633466135452,0.5600425079702447,0.7450980392156862,0.02166946436746528,0.03724972838739718,0.010818688864598223,0.037171052631578945,0.18103888222231418,237500.0,0,0,0,1,0
103,0.2091633466135452,0.5600425079702447,0.9999999999999999,0.05475863472201028,0.10848983392829428,0.025000700692283977,0.10049342105263158,0.14341871146604873,350000.0,0,0,0,1,0
104,0.20816733067728954,0.5600425079702447,0.6470588235294117,0.14927005442799735,0.29675616948626415,0.07528237899044256,0.29391447368421053,0.1614253596502117,335700.0,0,0,0,1,0
105,0.21015936254980083,0.5611052072263547,0.9999999999999999,0.03832850094104481,0.034611205959956544,0.01880658090193111,0.03980263157894737,0.30556130260272274,313400.0,0,0,0,1,0
106,0.21015936254980083,0.5600425079702447,0.9999999999999999,0.05147769469454194,0.07449945677479436,0.019787550099498303,0.07467105263157894,0.19122494862139833,268500.0,0,0,0,1,0
107,0.2091633466135452,0.5600425079702447,0.9999999999999999,0.04466147820336742,0.07108489833928294,0.01914291319823986,0.06907894736842105,0.18408021958317816,259400.0,0,0,0,1,0
108,0.21015936254980083,0.5611052072263547,0.9999999999999999,0.0884836461671499,0.11625019400900202,0.04038790324840943,0.11776315789473683,0.23448642087695343,275700.0,0,0,0,1,0
109,0.2091633466135452,0.5611052072263547,0.5294117647058824,0.0848212014853248,0.13239174297687412,0.0425180077916982,0.13157894736842107,0.23492089764279112,225000.0,0,0,0,1,0
110,0.2091633466135452,0.5611052072263547,0.9999999999999999,0.036166641233023045,0.04454446686326246,0.015331147173407327,0.0412828947368421,0.31667149418628715,262500.0,0,0,0,1,0
111,0.2091633466135452,0.5611052072263547,0.6078431372549019,0.09682588127575156,0.17010709296911375,0.05053392752039015,0.16776315789473686,0.14779106495082828,218500.0,0,0,0,1,0
112,0.2091633466135452,0.5611052072263547,0.49019607843137253,0.1006409278193194,0.18531739872730094,0.04893634911292357,0.1998355263157895,0.17402518585950538,255000.0,0,0,0,1,0
113,0.2091633466135452,0.5621679064824656,0.9999999999999999,0.06037946996286688,0.08645041129908429,0.026233919112082737,0.0850328947368421,0.1826526530668543,224100.0,0,0,0,1,0
114,0.2091633466135452,0.5621679064824656,0.6666666666666666,0.04097359987791851,0.06611826788762999,0.01883460859329017,0.06907894736842105,0.20498337953959256,243100.0,0,0,0,1,0
115,0.2091633466135452,0.5621679064824656,0.9999999999999999,0.03247876290757414,0.04423405246003415,0.014882704111662322,0.0475328947368421,0.18227334795382133,231600.0,0,0,0,1,0
116,0.2091633466135452,0.5621679064824656,0.5294117647058824,0.12767689099140342,0.27130218842154274,0.07161075142240533,0.27286184210526315,0.13265334271251433,218500.0,0,0,0,1,0
117,0.2091633466135452,0.5621679064824656,0.9999999999999999,0.10651609949641386,0.17119354338041284,0.04997337369320889,0.17023026315789475,0.1786044330423029,234100.0,0,0,0,1,0
118,0.2111553784860547,0.5632306057385765,0.9607843137254901,0.06391474642657308,0.0616172590408195,0.027102777544213683,0.06101973684210526,0.3696293844222839,327600.0,0,0,0,1,0
119,0.2111553784860547,0.5632306057385765,0.9019607843137254,0.08070095121827153,0.07015365512959802,0.030690322038173717,0.07944078947368421,0.330126481014055,347600.0,0,0,0,1,0
120,0.21015936254980083,0.5621679064824656,0.7843137254901961,0.06546619868762399,0.06270370945211859,0.022169903865018638,0.06151315789473684,0.37627756858526096,366100.0,0,0,0,1,0
121,0.21015936254980083,0.5642933049946866,0.7058823529411764,0.0084439696830968,0.008070774483936054,0.0026626306791109615,0.007401315789473684,0.3078854084771245,335000.0,0,0,0,1,0
122,0.2111553784860547,0.5642933049946866,0.9999999999999999,0.07116333485935195,0.06347974546018936,0.029653297457888392,0.06595394736842106,0.40299444145597996,373600.0,0,0,0,1,0
123,0.21015936254980083,0.5632306057385765,0.9999999999999999,0.08970446106109162,0.08877851932329661,0.03290450965553967,0.09095394736842105,0.3225748610363995,389500.0,0,0,0,1,0
124,0.21015936254980083,0.5642933049946866,0.9999999999999999,0.06638180985808027,0.05634021418593823,0.025168866840438352,0.060032894736842105,0.4645108343333196,391100.0,0,0,0,1,0
125,0.21215139442231035,0.5642933049946866,0.5294117647058824,0.1344168065517066,0.162346732888406,0.056840158076179266,0.1569078947368421,0.3418642501482738,337300.0,0,0,0,1,0
126,0.21215139442231035,0.5632306057385765,0.9607843137254901,0.074596876748563,0.07310259196026696,0.02881246671711651,0.07845394736842105,0.48275885849850353,295200.0,0,0,0,1,0
127,0.213147410358566,0.5632306057385765,0.8431372549019608,0.08703392848059413,0.09234828496042218,0.03797752179153003,0.09786184210526315,0.38064992207004045,292300.0,0,0,0,1,0
128,0.213147410358566,0.5621679064824656,0.7647058823529411,0.12688844803906607,0.10429923948471209,0.045208666162168225,0.10723684210526316,0.48651053088922913,411500.0,0,0,0,1,0
129,0.21414342629481986,0.5632306057385765,0.5686274509803921,0.05618291876494227,0.05339127735526929,0.023571288432971776,0.056085526315789475,0.383905049585523,311500.0,0,0,0,1,0
130,0.213147410358566,0.5632306057385765,0.6470588235294117,0.07721654204181291,0.0757411143877076,0.03186748507525435,0.08125,0.4520558337126385,325900.0,0,0,0,1,0
131,0.2151394422310755,0.5632306057385765,0.3333333333333333,0.04107533445241365,0.03228309793574422,0.01485467642030326,0.031578947368421054,0.7656308188852567,392600.0,0,0,0,1,0
132,0.21414342629481986,0.5632306057385765,0.6666666666666666,0.07281652169489801,0.07108489833928294,0.029961602062838082,0.0725328947368421,0.48194507661963293,319300.0,0,0,0,1,0
133,0.213147410358566,0.5621679064824656,0.6470588235294117,0.1287705376672262,0.12199286046872576,0.045516970767117915,0.1256578947368421,0.4412146039364975,333300.0,0,0,0,1,0
134,0.2151394422310755,0.5621679064824656,0.5294117647058824,0.033674144157892064,0.02824771069377619,0.012892738025168868,0.030921052631578946,0.5313719810761232,335200.0,0,0,0,1,0
135,0.21414342629481986,0.5621679064824656,0.49019607843137253,0.04036319243094766,0.03430079155672824,0.015106925642534824,0.034374999999999996,0.544895932469897,351200.0,0,0,0,1,0
136,0.2151394422310755,0.5621679064824656,0.5490196078431372,0.045500788442952335,0.04175073723420767,0.018442220914263292,0.043914473684210524,0.43819395594543525,368900.0,0,0,0,1,0
137,0.2151394422310755,0.5611052072263547,0.6078431372549019,0.0466198687623989,0.04066428682290859,0.01771350093892766,0.04292763157894736,0.5391029089253943,365900.0,0,0,0,1,0
138,0.21414342629481986,0.5611052072263547,0.7058823529411764,0.031207080726384857,0.027782089088933728,0.011687547296729169,0.028618421052631578,0.4494834554006152,366700.0,0,0,0,1,0
139,0.21414342629481986,0.5611052072263547,0.7450980392156862,0.09583396917442392,0.0825702312587304,0.035370946495137195,0.0819078947368421,0.4020841091847009,362800.0,0,0,0,1,0
140,0.21613545816732938,0.5600425079702447,0.5686274509803921,0.007375756650897808,0.005587459258109577,0.0034474060371647184,0.008223684210526317,0.4043047682100937,483300.0,0,0,0,1,0
141,0.213147410358566,0.5611052072263547,0.9999999999999999,0.0603540363192431,0.05137358373428528,0.02270243000084083,0.057236842105263155,0.4520627301692391,331400.0,0,0,0,1,0
142,0.21414342629481986,0.5600425079702447,0.8627450980392156,0.07533445241365277,0.06735992550054323,0.02982146360604277,0.06973684210526315,0.43345609026082405,323500.0,0,0,0,1,0
143,0.213147410358566,0.5589798087141338,0.9607843137254901,0.07200264509893688,0.0935899425733354,0.03523080803834188,0.09046052631578948,0.1650322064523248,216700.0,0,0,0,1,0
144,0.213147410358566,0.5589798087141338,0.7254901960784313,0.057276565440765044,0.08272543846034457,0.02657025140839149,0.07976973684210525,0.17801823423125201,233100.0,0,0,0,1,0
145,0.213147410358566,0.5600425079702447,0.9999999999999999,0.03527646370619055,0.032593512338972536,0.014210039519044817,0.03651315789473684,0.326912732238176,296400.0,0,0,0,1,0
146,0.21215139442231035,0.5600425079702447,0.9999999999999999,0.05007884429523374,0.051683998137513586,0.02135710081560582,0.05032894736842105,0.4152908235748473,273700.0,0,0,0,1,0
147,0.21215139442231035,0.5589798087141338,0.9999999999999999,0.05547077674347627,0.07186093434735372,0.03155918047030466,0.07532894736842105,0.19056978524434148,227700.0,0,0,0,1,0
148,0.21215139442231035,0.5589798087141338,0.9999999999999999,0.058090442036726184,0.07170572714573957,0.029989629754197146,0.07220394736842105,0.17447345553854432,199600.0,0,0,0,1,0
149,0.21215139442231035,0.5589798087141338,0.9999999999999999,0.0691540770130729,0.0836566816700295,0.03312873118641217,0.08437499999999999,0.2788168439056013,239800.0,0,0,0,1,0
150,0.21215139442231035,0.5600425079702447,0.9999999999999999,0.051426827407294366,0.052304826943970206,0.021104851593374253,0.055592105263157894,0.24634832622998304,270100.0,0,0,0,1,0
151,0.21215139442231035,0.5600425079702447,0.9999999999999999,0.07482577954117707,0.08288064566195873,0.028896549791193698,0.08536184210526315,0.33454710969503876,302100.0,0,0,0,1,0
152,0.2111553784860547,0.5589798087141338,0.9999999999999999,0.05165573019990844,0.07512028558125097,0.0219737100255052,0.07516447368421052,0.18347333140232552,269500.0,0,0,0,1,0
153,0.2111553784860547,0.5600425079702447,0.9999999999999999,0.03639554402563711,0.035232034766413164,0.017068864037669218,0.03470394736842105,0.29454076495496617,314700.0,0,0,0,1,0
154,0.21215139442231035,0.5600425079702447,0.9999999999999999,0.07439340759957272,0.06208288064566196,0.028532189803525884,0.062171052631578946,0.5280271996248328,390100.0,0,0,0,1,0
155,0.2111553784860547,0.5600425079702447,0.9999999999999999,0.05882801770181596,0.045010088468104927,0.024047759186075844,0.042105263157894736,0.5778816843905602,410300.0,0,0,0,1,0
